Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2010-12-10,-0.5550056269,-1.311552139,-0.5149006196,-0.4137621958,-0.7725587523,-0.9271420465,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425345,-0.4759876866,-0.6991937089,-0.5623181355,-0.0365430997,-0.5500572675,-0.9032967167,-0.9275263696,-0.7912690344,-0.8490987528,-0.8500635282,-0.6224713673,-0.65238753,-0.4968621426
2010-12-11,-0.5549732159,-1.3096560148,-0.5148909053,-0.4137469671,-0.7725587523,-0.9265755682,-0.4310289537,-0.9141262715,-1.3811131437,-0.4702425257,-0.4759876866,-0.6989322179,-0.5620943934,-0.0369528923,-0.5595005518,-0.9018649165,-0.9262461636,-0.791261974,-0.8478237401,-0.848492859,-0.6034649942,-0.5836652725,-0.4968384626
2010-12-12,-0.5549725263,-1.3077378426,-0.5148905353,-0.413760721,-0.7725587523,-0.9265146406,-0.4310289537,-0.9141262715,-1.3811131437,-0.4702425249,-0.4759876866,-0.6989156026,-0.5609049645,-0.0359654409,-0.5874512443,-0.9015387535,-0.925616554,-0.791254073,-0.8471966847,-0.8487284594,-0.6172371897,-0.6704748643,-0.496865837
2010-12-13,-0.5549732435,-1.3060621979,-0.5148906024,-0.4137447644,-0.7725587523,-0.9248060787,-0.4310289537,-0.9141262715,-1.3811131437,-0.4702425337,-0.4759876866,-0.6990717934,-0.558671248,-0.037189307,-0.6736805795,-0.8999687487,-0.9239480888,-0.7912439446,-0.8455349879,-0.8491996602,-0.5760976621,-0.4868470107,-0.4968079019
2010-12-14,-0.5549697679,-1.3042652895,-0.5148894158,-0.4137291471,-0.7725587523,-0.9251076485,-0.4310289537,-0.9141262715,-1.3811131437,-0.4702425293,-0.4759876866,-0.6989824928,-0.5626559807,-0.0369875232,-0.6466205174,-0.9007316383,-0.9243678285,-0.7912343765,-0.8459530249,-0.8489483531,-0.570085102,-0.580862697,-0.4968371183
2010-12-15,-0.5549465975,-1.3022919974,-0.5148823566,-0.413753183,-0.7725587523,-0.9263960214,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425229,-0.4759876866,-0.6987774937,-0.562157348,-0.036819672,-0.5794808861,-0.9014889998,-0.9251338534,-0.7912258311,-0.8467159423,-0.8487598728,-0.5869227089,-0.6077681615,-0.4968432448
2010-12-16,-0.5549478388,-1.3002415375,-0.5148825336,-0.4137099884,-0.7725587523,-0.9269393499,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425201,-0.4759876866,-0.698729665,-0.5617377965,-0.0364881584,-0.5219195638,-0.9022684741,-0.9260467872,-0.7912185045,-0.8476251726,-0.8486656326,-0.5986403698,-0.6421755068,-0.4968551182
2010-12-17,-0.5549352882,-1.2983343892,-0.5148786113,-0.4137652085,-0.7725587523,-0.9268523758,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702425253,-0.4759876866,-0.6987794004,-0.5623982979,-0.0363353765,-0.5209553694,-0.9025227706,-0.926256657,-0.7912114581,-0.8478341911,-0.8488069929,-0.6072888151,-0.6563621589,-0.4968592384
2010-12-18,-0.5549435633,-1.2965926007,-0.5148809148,-0.4137666316,-0.7725587523,-0.9260450206,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425313,-0.4759876866,-0.6989257189,-0.5602496895,-0.0368776209,-0.5335124094,-0.9028047081,-0.9266449162,-0.7912049299,-0.8482208752,-0.8488541129,-0.6021951995,-0.6103969625,-0.4968438298
2010-12-19,-0.554942322,-1.2945641887,-0.514880351,-0.4137596376,-0.7725587523,-0.926219401,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425209,-0.4759876866,-0.698722179,-0.561641213,-0.0370714004,-0.5349043664,-0.9018538601,-0.9257949434,-0.7911972671,-0.8473743504,-0.8484300323,-0.5905538103,-0.5289743793,-0.4968154651
2010-12-20,-0.5549077044,-1.2928113762,-0.514869805,-0.4137229464,-0.7725587523,-0.9243733745,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425309,-0.4759876866,-0.6987913561,-0.5620738226,-0.035872791,-0.6775466775,-0.9000571996,-0.921733962,-0.7911841828,-0.8433298431,-0.8472049103,-0.6094509056,-0.6764867216,-0.4968653444
2010-12-21,-0.5549158554,-1.2906396525,-0.5148720265,-0.4137304698,-0.7725587523,-0.9266096464,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702425157,-0.4759876866,-0.6985066978,-0.5614339231,-0.0366772444,-0.527264355,-0.9015608663,-0.9250708924,-0.7911755534,-0.8466532367,-0.8472834437,-0.5986006909,-0.6190893834,-0.4968442095
2010-12-22,-0.5549187379,-1.2888978639,-0.5148727156,-0.4137521322,-0.7725587523,-0.9254824957,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425198,-0.4759876754,-0.6988385348,-0.5607947354,-0.0371405113,-0.6020077873,-0.9013010415,-0.9248820096,-0.7911666718,-0.8464651201,-0.8473462705,-0.5865088851,-0.5174054363,-0.4968068038
2010-12-23,-0.5549421841,-1.2873214351,-0.5148796208,-0.4137327682,-0.7725587523,-0.9257770324,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425269,-0.4759876754,-0.6990358333,-0.5623181496,-0.0362772526,-0.6088052163,-0.9013839643,-0.9257424759,-0.7911589389,-0.8473220958,-0.8483357921,-0.6068864796,-0.6685966211,-0.4968638821
2010-12-24,-0.5549421841,-1.2856678383,-0.5148794635,-0.4137472099,-0.7725587523,-0.9259420484,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425236,-0.4759876754,-0.6989821863,-0.5619511038,-0.0356706438,-0.6083671023,-0.9017819937,-0.9254696451,-0.7911508418,-0.8470503718,-0.8481001917,-0.6079055752,-0.6825540388,-0.4968687207
2010-12-25,-0.5549421841,-1.2838819539,-0.5148792936,-0.4137644998,-0.7725587523,-0.9266402142,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425179,-0.4759876754,-0.6988902199,-0.5624812122,-0.0364854964,-0.5773694613,-0.9017543528,-0.9257109955,-0.7911430669,-0.8472907431,-0.848492859,-0.5933178387,-0.651522355,-0.4968579557
2010-12-26,-0.5549146017,-1.2822614291,-0.5148707892,-0.4137010858,-0.7725587523,-0.9255756505,-0.4310289537,-0.9125603537,-1.3811131437,-0.470242525,-0.4759876754,-0.6989150553,-0.5621884207,-0.035127528,-0.6229871684,-0.9009085403,-0.9247141137,-0.7911339611,-0.8462979053,-0.8483514988,-0.59887733,-0.6902629701,-0.4968707577
2010-12-27,-0.5549214963,-1.2804865686,-0.5148726975,-0.4137468119,-0.7725587523,-0.926429757,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425183,-0.4759876754,-0.6988238509,-0.5616909257,-0.0370027878,-0.5345579813,-0.9023900942,-0.9262146831,-0.7911268586,-0.8477923874,-0.8465138158,-0.6081227349,-0.5778271898,-0.4968295705
2010-12-28,-0.5549008084,-1.2786235163,-0.5148662258,-0.4137007311,-0.7725587523,-0.9258232841,-0.4310289537,-0.9125603537,-1.3811131437,-0.4702425146,-0.4759876754,-0.6986811497,-0.5619216539,-0.0369181315,-0.5465236894,-0.9018704447,-0.9254066842,-0.7911186775,-0.8469876663,-0.8469221898,-0.6042362028,-0.5945502096,-0.4968332495
2010-12-29,-0.5548718454,-1.2767273921,-0.5148572114,-0.4136811151,-0.7725587523,-0.9261010715,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425131,-0.4759876754,-0.6985446716,-0.5615071292,-0.0370061432,-0.5475188154,-0.9014503025,-0.9248085552,-0.7911096978,-0.8463919636,-0.8459797883,-0.5843034645,-0.5674339974,-0.4968184616
2010-12-30,-0.554873226,-1.2749635556,-0.5148574301,-0.4137551373,-0.7725587523,-0.9259260865,-0.4310289537,-0.9047307646,-1.3811131437,-0.4702425188,-0.4759876754,-0.6986603089,-0.5613790997,-0.0367840461,-0.5176740597,-0.9021026285,-0.9258474109,-0.791102105,-0.8474266051,-0.847628991,-0.6108009915,-0.6241547244,-0.4968422802
2010-12-31,-0.554873226,-1.2731556231,-0.5148572237,-0.4137605736,-0.7725587523,-0.9263291525,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425169,-0.4759876754,-0.6986235225,-0.5627935985,-0.0363786814,-0.5314102382,-0.9018925574,-0.9254591517,-0.7910939939,-0.8470399209,-0.8469536032,-0.6109021796,-0.6571016247,-0.4968559956
2011-01-01,-0.5548732274,-1.271193355,-0.5148570002,-0.4137537891,-0.7725587523,-0.9262588803,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425103,-0.4759876754,-0.6984947755,-0.5621994142,-0.036206155,-0.5125507291,-0.9018538601,-0.9253017493,-0.7910856726,-0.846883157,-0.8451473337,-0.607946232,-0.6608913871,-0.496857576
2011-01-02,-0.5548732301,-1.269209039,-0.5148567745,-0.4137416627,-0.7725587523,-0.9263347064,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702425094,-0.4759876754,-0.6984763933,-0.5619122159,-0.0363708807,-0.5080976298,-0.9018317474,-0.9253122428,-0.7910773654,-0.846893608,-0.8451630403,-0.6192201002,-0.6520769543,-0.4968539021
2011-01-03,-0.5548732274,-1.2674011066,-0.5148565673,-0.4137604781,-0.7725587523,-0.9236397393,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425072,-0.4759876662,-0.6986235275,-0.5540623734,-0.0364410554,-0.6359426141,-0.9008532584,-0.9225839348,-0.7910654158,-0.8441763679,-0.8452729872,-0.6118708111,-0.6535632807,-0.496854523
2011-01-04,-0.5548733639,-1.2658357017,-0.5148564306,-0.4137586039,-0.7725587523,-0.92201757,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425189,-0.4759876662,-0.6988262831,-0.5620645953,-0.0369673949,-0.7255201861,-0.9009251249,-0.9185019665,-0.7910480168,-0.8401109587,-0.8369641472,-0.6089110611,-0.6029246602,-0.4968334547
2011-01-05,-0.5548746065,-1.2641821049,-0.5148566243,-0.4137655955,-0.7725587523,-0.9225491287,-0.4310289537,-0.9047307646,-1.3811131437,-0.4702425146,-0.4759876662,-0.6987568779,-0.5623390832,-0.0365099107,-0.7127382175,-0.9002562143,-0.9190266411,-0.7910313183,-0.8406335048,-0.8378437219,-0.6156683324,-0.6545800462,-0.4968550258
2011-01-06,-0.5548746038,-1.2625615801,-0.5148564391,-0.4137507454,-0.7725587523,-0.9238164204,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425162,-0.4759876662,-0.6987843666,-0.5619604117,-0.0365831074,-0.6588018437,-0.9008864275,-0.9226154153,-0.7910194108,-0.8442077206,-0.8428384499,-0.6215504925,-0.6507902838,-0.4968534557
2011-01-07,-0.5548428824,-1.2609741273,-0.5148464689,-0.4135563839,-0.7725587523,-0.9242823206,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425178,-0.4759876662,-0.6987103337,-0.5621426896,-0.0365789563,-0.6550430347,-0.9012347033,-0.9223006106,-0.791007083,-0.8438941929,-0.842477196,-0.6159535973,-0.652365346,-0.4968521627
2011-01-08,-0.5548416439,-1.2588575235,-0.5148458266,-0.4137592392,-0.7725587523,-0.9233569249,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702424922,-0.4759876662,-0.6982312375,-0.5628370656,-0.036775411,-0.6862672913,-0.8991339926,-0.9169279427,-0.7909875827,-0.8385433201,-0.8341997694,-0.6082478158,-0.6077422802,-0.4968320898
2011-01-09,-0.554841506,-1.2571818788,-0.514845578,-0.4137586625,-0.7725587523,-0.922812892,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702425136,-0.4759876662,-0.6986267149,-0.5613107479,-0.0364581765,-0.6992288612,-0.9000019178,-0.9190161476,-0.7909708701,-0.8406230539,-0.8357390252,-0.6197008008,-0.6569574289,-0.4968541381
2011-01-10,-0.5548332281,-1.2553408745,-0.5148427842,-0.41371438,-0.7725587523,-0.922257669,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425056,-0.4759876662,-0.6984474632,-0.5620736794,-0.0368738041,-0.701888095,-0.8994546273,-0.9172847214,-0.7909518461,-0.8388986515,-0.8354563048,-0.606751781,-0.6052835562,-0.4968300784
2011-01-11,-0.5548332281,-1.25355499,-0.5148425607,-0.4137424794,-0.7725587523,-0.9223727939,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425082,-0.4759876662,-0.6984978914,-0.5627073366,-0.0369556464,-0.6950934953,-0.8995873038,-0.9182920966,-0.790934167,-0.8399019402,-0.8346552635,-0.6023840692,-0.5904942395,-0.4968233208
2011-01-12,-0.5548042651,-1.2517139857,-0.5148333179,-0.4135970153,-0.7725587523,-0.9230423225,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702425056,-0.4759876662,-0.6983399545,-0.5599554077,-0.0371314067,-0.6752874459,-0.9001456506,-0.9185964079,-0.790916894,-0.840205017,-0.8370112673,-0.5939937096,-0.5125323565,-0.496781877
2011-01-13,-0.5547284096,-1.2496745497,-0.5148094,-0.4136516296,-0.7725587523,-0.9235127594,-0.4310289537,-0.9094285181,-1.3811131437,-0.470242496,-0.4759876662,-0.6978349059,-0.5620586917,-0.036832802,-0.6310741497,-0.8997807903,-0.9181976552,-0.7908990888,-0.8398078819,-0.836461533,-0.6075550823,-0.6018413428,-0.496816753
2011-01-14,-0.554666346,-1.2477563775,-0.5147897246,-0.413598313,-0.7725587523,-0.9226795548,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702425018,-0.4759876662,-0.6977314437,-0.5623838072,-0.037066811,-0.6234752985,-0.8998692413,-0.9180507463,-0.7908810874,-0.8396615689,-0.8342940096,-0.5884666956,-0.5411829603,-0.4967719124
2011-01-15,-0.5547353056,-1.2458602533,-0.5148109691,-0.413757866,-0.7725587523,-0.9242087466,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424909,-0.4759876555,-0.6980226706,-0.5616710908,-0.0370901114,-0.574126615,-0.9000903688,-0.921754949,-0.7908680312,-0.8433507449,-0.841409141,-0.5965768411,-0.5315440231,-0.4967785007
2011-01-16,-0.5547353056,-1.243953105,-0.5148106789,-0.4137499987,-0.7725587523,-0.9233167205,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424903,-0.4759876555,-0.6980104084,-0.5620800959,-0.0362460535,-0.5987859321,-0.8992279717,-0.9207580672,-0.7908536441,-0.8423579072,-0.8400426588,-0.6183966154,-0.6606473634,-0.4968501718
2011-01-17,-0.5547353056,-1.2420459568,-0.5148103886,-0.4136653394,-0.7725587523,-0.9251798178,-0.4310289537,-0.9047307646,-1.3811131437,-0.4702424903,-0.4759876555,-0.6980104084,-0.5611147281,-0.0371137794,-0.5320608546,-0.9001677634,-0.9229721941,-0.7908422129,-0.844563052,-0.8416604481,-0.5999443852,-0.5168619289,-0.4967703525
2011-01-18,-0.5547535247,-1.2403262162,-0.5148158533,-0.4136872124,-0.7725587523,-0.9240078074,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702425006,-0.4759876555,-0.698282039,-0.5626076592,-0.0370922471,-0.5912233803,-0.899504381,-0.9224055455,-0.7908300252,-0.8439987022,-0.8408122867,-0.6061249776,-0.5474092626,-0.4967903484
2011-01-19,-0.5548179191,-1.2383749721,-0.5148358404,-0.4137312051,-0.7725587523,-0.9242622786,-0.4310289537,-0.9062966825,-1.3811131437,-0.4702424879,-0.4759876555,-0.698286378,-0.5622761299,-0.0370186884,-0.6184271663,-0.8990565979,-0.9213876768,-0.7908164786,-0.8429849626,-0.8392887376,-0.5988601506,-0.5586306567,-0.4968063933
2011-01-20,-0.5547801292,-1.2365229438,-0.5148236835,-0.4136561672,-0.7725587523,-0.924861868,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702424933,-0.4759876555,-0.6982390981,-0.5614442087,-0.0370125681,-0.5776774087,-0.899918995,-0.9226468958,-0.7908046131,-0.8442390734,-0.8411735406,-0.6067268765,-0.5686393268,-0.4968056185
2011-01-21,-0.5546801379,-1.2345606757,-0.514791822,-0.4137131477,-0.7725587523,-0.9237960257,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424873,-0.4759876555,-0.6977308306,-0.5628307639,-0.0366471264,-0.57035646,-0.8986530404,-0.9205481974,-0.7907899459,-0.8421488887,-0.8380322022,-0.613702266,-0.6314384629,-0.4968294165
2011-01-22,-0.5546940678,-1.2327527432,-0.5147959267,-0.4136949609,-0.7725587523,-0.9195445586,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424957,-0.4759876555,-0.6979704459,-0.5571452273,-0.0369002343,-0.6681487181,-0.8965081042,-0.9165186965,-0.7907698992,-0.8381357341,-0.8357233185,-0.6051796381,-0.601944868,-0.4968129662
2011-01-23,-0.5546742074,-1.230878667,-0.5147893261,-0.4137592365,-0.7725587523,-0.922353069,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702424921,-0.4759876555,-0.6978163287,-0.5593280813,-0.0370300669,-0.5872523606,-0.8984153284,-0.9202753666,-0.7907548677,-0.8418771647,-0.8397599383,-0.6039676936,-0.5605347812,-0.496785207
2011-01-24,-0.5546760004,-1.2288943509,-0.5147895598,-0.4136948705,-0.7725587523,-0.9221097025,-0.4310289537,-0.9047307646,-1.3811131437,-0.4702424861,-0.4759876555,-0.6976872999,-0.5590871301,-0.0368937735,-0.627912887,-0.8968397953,-0.9175365652,-0.7907361799,-0.8391494737,-0.8335243817,-0.6086747118,-0.5925536519,-0.496805167
2011-01-25,-0.5547008258,-1.2271746103,-0.5147971628,-0.4137527926,-0.7725587523,-0.9234764964,-0.4310289537,-0.8969011756,-1.3811131437,-0.4702425006,-0.4759876555,-0.6980993092,-0.5612803178,-0.0367574752,-0.5937156711,-0.8990510698,-0.9214086637,-0.7907226614,-0.8430058644,-0.839320151,-0.6063507122,-0.6298079407,-0.4968301554
2011-01-26,-0.5547008258,-1.2250249346,-0.5147968152,-0.4136653846,-0.7725587523,-0.9248576171,-0.4310289537,-0.8984670934,-1.3811131437,-0.4702424771,-0.4759876555,-0.697591195,-0.5614222518,-0.0364640919,-0.534614729,-0.8995486065,-0.9211987939,-0.7907088627,-0.842796846,-0.8390060171,-0.6129065224,-0.6405893526,-0.4968365128
2011-01-27,-0.5547113076,-1.2232610981,-0.5147998739,-0.4135725906,-0.7725587523,-0.9234601722,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424795,-0.4759876376,-0.6980844719,-0.5567398033,-0.0374046421,-0.5726533342,-0.899592832,-0.9220907407,-0.7906962547,-0.8436851745,-0.8425557295,-0.2424428113,1.4498361974,-0.495626381
2011-01-28,-0.554666346,-1.2214641896,-0.5147852227,-0.4137307399,-0.7725587523,-0.9232897855,-0.4310289537,-0.9078626003,-1.3811131437,-0.4702424773,-0.4759876376,-0.6978831882,-0.5614100468,-0.0373371875,-0.5856867907,-0.898791245,-0.9206636258,-0.7906817416,-0.8422638489,-0.8382049758,-0.5509406684,-0.088970023,-0.4964895023
2011-01-29,-0.5546718628,-1.2198105929,-0.5147867048,-0.4137571285,-0.7725587523,-0.9204233716,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424867,-0.4759876376,-0.6980809159,-0.559049549,-0.0367088495,-0.6582233595,-0.8970609228,-0.9179982788,-0.7906636701,-0.8396093143,-0.8342154761,-0.6116547996,-0.6384190204,-0.4968330545
2011-01-30,-0.5546249703,-1.2180026605,-0.5147713705,-0.4136910205,-0.7725587523,-0.9171547521,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702424766,-0.4759876376,-0.6977185684,-0.5602283729,-0.0363520924,-0.7199858491,-0.8923509082,-0.9084177207,-0.7906328087,-0.8300676212,-0.8384562829,-0.5126531351,-0.6584844258,-0.4968428856
2011-01-31,-0.5545973865,-1.2163490638,-0.5147622162,-0.4132499444,-0.7725587523,-0.9118522078,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702424867,-0.4759876376,-0.6978316871,-0.519118398,-0.0367700565,-0.6985176804,-0.894186266,-0.9124891956,-0.7906073826,-0.8341225795,-0.8395871647,-0.5277844759,-0.6314606468,-0.4968226127
2011-02-01,-0.5539767508,-1.2143757717,-0.5145623269,-0.4133942809,-0.7725587523,-0.9225649857,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702424658,-0.4759876376,-0.6949188058,-0.5542608397,-0.0371666916,-0.1956793805,-0.8988907524,-0.9211987939,-0.7905935839,-0.842796846,-0.8412363674,-0.5735599563,-0.4694178009,-0.4965578946
2011-02-02,-0.5541283252,-1.2125898872,-0.5146104822,-0.4137016956,-0.7725587523,-0.9220889259,-0.4310289537,-0.9109944359,-1.3811131437,-0.470242478,-0.4759876376,-0.6959596799,-0.559464112,-0.0372418035,-0.3377055762,-0.8990455416,-0.9209994176,-0.790579519,-0.8425982784,-0.8405295662,-0.571083809,-0.4051027598,-0.4965201041
2011-02-03,-0.5542525889,-1.2109473145,-0.5146500214,-0.413670642,-0.7725587523,-0.9244201593,-0.4310289537,-0.9109944359,-1.3811131437,-0.4702424874,-0.4759876376,-0.6967060188,-0.5615632601,-0.0370488163,-0.306039693,-0.9007482229,-0.9233814402,-0.7905686341,-0.844970638,-0.842273009,-0.6056125596,-0.5728394927,-0.4967332188
2011-02-04,-0.5540732942,-1.2088527586,-0.5145915131,-0.4132278312,-0.7725587523,-0.9246904021,-0.4310289537,-0.9094285181,-1.3811131437,-0.4702424579,-0.4759876376,-0.6950061739,-0.5619826011,-0.0367405728,-0.1593148345,-0.8998692413,-0.9219018579,-0.790555774,-0.8434970578,-0.8400583655,-0.6139394597,-0.614109081,-0.4967582842
2011-02-05,-0.5540226779,-1.2068353706,-0.5145744608,-0.4135504696,-0.7725587523,-0.9245424554,-0.4310289537,-0.9031648468,-1.3811131437,-0.4702424629,-0.4759876376,-0.6949891264,-0.560294432,-0.037054389,-0.1325361398,-0.9000903688,-0.9222271561,-0.7905433482,-0.8438210365,-0.8405452729,-0.6049669863,-0.5382472809,-0.4966567245
2011-02-06,-0.5540181266,-1.2049061744,-0.5145723129,-0.4136458069,-0.7725587523,-0.9242563767,-0.4310289537,-0.8984670934,-1.3811131437,-0.4702424687,-0.4759876376,-0.6951962377,-0.5614100468,-0.0367264397,-0.1373724912,-0.9002783271,-0.9225419609,-0.7905313426,-0.8441345642,-0.8410164737,-0.6107546358,-0.6237665048,-0.4967651137
2011-02-07,-0.5540376421,-1.2026352349,-0.5145778548,-0.4137362061,-0.7725587523,-0.925227392,-0.4310289537,-0.901598929,-1.3811131437,-0.4702424464,-0.4759876376,-0.6944113017,-0.5605865649,-0.0372598712,-0.0723799157,-0.9000903688,-0.9219753123,-0.7905185805,-0.8435702143,-0.8401683123,-0.5632806376,-0.2801071523,-0.4963348461
2011-02-08,-0.5540457104,-1.2007391107,-0.5145798253,-0.4136663814,-0.7725587523,-0.9246836489,-0.4310289537,-0.9031648468,-1.3811131437,-0.4702424484,-0.4759876176,-0.6953863015,-0.5589388296,-0.0368668542,-0.1527549778,-0.9003170244,-0.9226993633,-0.7905067851,-0.844291328,-0.8412520741,-0.6080153506,-0.6034201023,-0.4967421829
2011-02-09,-0.5539974387,-1.1987217227,-0.5145634082,-0.4130063177,-0.7725587523,-0.9242337724,-0.4310289537,-0.901598929,-1.3811131437,-0.4702424391,-0.4759876176,-0.6948864643,-0.5625073298,-0.0367743223,-0.2224896544,-0.8984706102,-0.9206951063,-0.7904923139,-0.8422952017,-0.8382520959,-0.6028213778,-0.6128556864,-0.4967490893
2011-02-10,-0.5537698723,-1.1966381908,-0.5144883983,-0.4133600818,-0.7725587523,-0.9190616909,-0.4310289537,-0.901598929,-1.3811131437,-0.470242434,-0.4759876176,-0.6937584969,-0.5526787143,-0.0371520039,-0.4301500563,-0.8906758678,-0.9119540275,-0.7904661734,-0.8335895824,-0.8374039346,-0.5353161911,-0.4693364597,-0.4965070044
2011-02-11,-0.5538988266,-1.194532611,-0.5145296775,-0.4135570253,-0.7725587523,-0.9176710408,-0.4310289537,-0.9047307646,-1.3811131437,-0.4702424323,-0.4759876176,-0.6942385153,-0.5564919319,-0.0370162464,-0.5542336432,-0.8853688092,-0.9060042175,-0.7904320899,-0.8276639089,-0.8346709702,-0.5233756084,-0.5473833813,-0.4966476733
