Date(UTC),UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
2016-05-22,-0.4387138958,-0.4250311169,-0.405132123,-0.5388113066,-0.4775795427,-0.4356540371,-0.4914208262,-0.442494588,0.8669378585,0.2222119722,-0.4077868781,-0.7746553053,-0.2924734697,0.4597175858,-0.4513373122,0.8809259432,-0.5380999139
2016-05-23,-0.4343701939,-0.4330765146,-0.3570064234,-0.5374048291,-0.4729731794,-0.4424861482,-0.4911956119,-0.4420564292,0.7715549895,0.5696307812,-0.3912887196,-0.7373452339,-0.2900363131,0.4600974569,-0.4409758648,0.8365419733,-0.5380999139
2016-05-24,-0.4300264919,-0.4405332246,-0.3657770406,-0.5361170071,-0.4683779216,-0.4488202518,-0.4899563942,-0.4408157818,0.7675247274,0.4765721717,-0.4002066431,-0.7068188118,-0.2837464416,0.4596505931,-0.4531791286,0.816995652,-0.2022783039
2016-05-25,-0.42568279,-0.4418087145,-0.3311649513,-0.5343755322,-0.4637318699,-0.4498690113,-0.4894833791,-0.4409586247,0.7930497205,0.8239909807,-0.3685480147,-0.7373452339,-0.2887290715,0.4596167286,-0.4140488254,0.9063953921,-0.2022783039
2016-05-26,-0.421339088,-0.4429860897,-0.2850677632,-0.5329071697,-0.4591307116,-0.4508350534,-0.4861823307,-0.4394595759,0.7796155136,0.4207370059,-0.3545022852,-0.7441288833,-0.2979929218,0.4597691187,-0.3851732894,0.8273808691,0.0745958958
2016-05-27,-0.4169953861,-0.4560353322,-0.3060486475,-0.5307212479,-0.4544897303,-0.4619698089,-0.4869291787,-0.4397934112,0.8145444516,0.6378737616,-0.3558399737,-0.7746553053,-0.2773252539,0.4599038404,-0.3769640128,0.8974712131,-0.5380999139
2016-05-28,-0.4126516842,-0.4499522267,-0.0988660898,-0.5241292156,-0.4498491977,-0.4567200898,-0.484546907,-0.4382494231,0.7796155136,0.8612144246,-0.1977697796,-0.757696182,-0.2221856966,0.46045377,-0.128595258,0.8966814628,0.0745958958
2016-05-29,-0.4083079822,-0.4435747774,-0.3365841147,-0.5223933666,-0.4452583821,-0.4512143233,-0.4821649785,-0.4367808688,0.7554339412,0.3897174694,-0.3674332743,-0.7373452339,-0.2784957641,0.4599921825,-0.3833094942,0.8091771235,0.0745958958
2016-05-30,-0.4039642803,-0.4411219122,-0.3656202475,-0.5211029874,-0.4406630122,-0.4490696058,-0.4834521174,-0.4371451987,0.7634944653,0.4579604498,-0.3968624218,-0.7339534092,-0.2882393544,0.459606422,-0.4252769424,0.8171930896,-0.5380999139
2016-05-31,-0.3996205783,-0.4281707843,-0.3513226715,-0.5196601971,-0.4361352852,-0.4379177893,-0.4838856119,-0.4368338331,0.6681115963,0.2160080649,-0.3854920694,-0.6593332664,-0.2957746713,0.4600039615,-0.4253401379,0.6981382236,-0.2022783039
2016-06-01,-0.3952768764,-0.4291519303,-0.3725387455,-0.5183764667,-0.4315197906,-0.438713039,-0.4868519527,-0.4393793271,0.8064839274,0.3649018402,-0.3926264082,-0.7475207079,-0.2966465745,0.4598199154,-0.4218808976,0.852613393,-0.5380999139
2016-06-02,-0.3909331745,-0.4295443888,-0.3975766528,-0.5173136812,-0.4268988442,-0.4390034899,-0.4837313148,-0.4379300326,0.8508168102,0.1849885284,-0.4169277497,-0.7543043573,-0.2940058547,0.4602910733,-0.4733992502,0.8622088598,0.0745958958
2016-06-03,-0.3865894725,-0.4292500449,-0.3959303246,-0.5162493613,-0.4222649749,-0.4387041926,-0.4777988473,-0.434577235,0.7930497205,0.6316698543,-0.4222785038,-0.7712634807,-0.2954120998,0.4599067852,-0.4771768428,0.88495367,-0.5380999139
2016-06-04,-0.3822457706,-0.4300349618,-0.4151276868,-0.5152832391,-0.4176498618,-0.4393322181,-0.4781726919,-0.4345660001,0.7755852515,0.5075917082,-0.4267374656,-0.757696182,-0.2989328483,0.4605907003,-0.4825991238,0.8519421052,-0.5380999139
2016-06-05,-0.3779020687,-0.4284651281,-0.4149218957,-0.514344735,-0.413114933,-0.4379375072,-0.479777003,-0.4347553875,0.7043839549,0.0981338261,-0.4296357907,-0.7102106365,-0.297617003,0.4601504621,-0.4885829632,0.7108137168,0.0299387668
2016-06-06,-0.3735583667,-0.4275820967,-0.4045245495,-0.5132256903,-0.4084667499,-0.4371311728,-0.4762229997,-0.4341182115,0.8991799551,0.2222119722,-0.4229473481,-0.8119653768,-0.2869192554,0.4602829753,-0.4762906256,0.9101467063,-0.5380999139
2016-06-07,-0.3692146648,-0.4229707102,-0.3341244221,-0.5099923263,-0.4038797259,-0.4331175251,-0.4758936342,-0.4326271875,0.7406563136,0.4083291913,-0.3634202087,-0.7237779352,-0.277385658,0.4635766634,-0.1506499067,0.802503733,-0.5380999139
2016-06-08,-0.3648709628,-0.4229707102,-0.3900603808,-0.5088073051,-0.3992414369,-0.4330687317,-0.4755227891,-0.4331985595,0.8763418034,0.2408236941,-0.4204949191,-0.77804713,-0.2901269215,0.4602240805,-0.4528898551,0.892732711,-0.5380999139
2016-06-09,-0.3605272609,-0.4229707102,-0.3957343332,-0.5075931314,-0.3946142085,-0.4330200547,-0.469070182,-0.4294958768,0.8776852241,0.0857260115,-0.4115769956,-0.7916144287,-0.2971729858,0.4601239595,-0.4469212732,0.8732653648,-0.2022783039
2016-06-10,-0.356183559,-0.4277783259,-0.3928826576,-0.5062833172,-0.3901394293,-0.4371136485,-0.4765013264,-0.4315759274,0.6224352928,-0.0817794858,-0.4204949191,-0.6355904937,-0.2945081937,0.4605347503,-0.4454604002,0.6049476817,-0.5380999139
2016-06-11,-0.351839857,-0.4266009506,-0.4246724702,-0.5049990754,-0.3854907302,-0.436051956,-0.4717148349,-0.4316481514,0.9072404793,0.1415611772,-0.4327570639,-0.8153572014,-0.3023796641,0.4592456918,-0.4557132256,0.9110549192,-0.4862976443
2016-06-12,-0.3474961551,-0.4112950721,-0.3690108995,-0.5035174152,-0.3808648031,-0.4228114802,-0.472421834,-0.4307638089,0.8414128654,0.2718432306,-0.4146982688,-0.7543043573,-0.2918111256,0.4612937562,-0.4456369173,0.8709750887,0.0745958958
2016-06-13,-0.3431524531,-0.3921627241,-0.3336932409,-0.5009842213,-0.3762378216,-0.4062609141,-0.4672015787,-0.4279101592,0.8669378585,0.1415611772,-0.3843773289,-0.757696182,-0.2953316312,0.4599119384,-0.3729532277,0.8728310021,-0.5380999139
2016-06-14,-0.3388087512,-0.3815663467,-0.2930250159,-0.4988049483,-0.3716221475,-0.3970608975,-0.4655625911,-0.4271173004,0.8011102447,0.4145330986,-0.3589612469,-0.767871656,-0.2935460336,0.4602844476,-0.3598120481,0.8529292931,0.0745958958
2016-06-15,-0.3344650493,-0.384706014,-0.3624451861,-0.4972828839,-0.3670464534,-0.3997082001,-0.4657598105,-0.4269664326,0.7634944653,0.178784621,-0.4013213836,-0.7373452339,-0.2961573788,0.4601394194,-0.4293213351,0.7825625365,-0.5380999139
2016-06-16,-0.3301213473,-0.3612566233,-0.3610634464,-0.4944484481,-0.3624692338,-0.3794026366,-0.4667787133,-0.4270450765,0.7742418308,0.1539689918,-0.3832625885,-0.7169942859,-0.2870133691,0.4590726885,-0.3476495479,0.7852476877,-0.5380999139
2016-06-17,-0.3257776454,-0.4138460519,-0.1340465544,-0.4872498404,-0.3576710695,-0.4247506399,-0.4707325602,-0.4291475967,0.5512339961,3.9011290039,-0.2642083097,-0.6966433378,-0.2609761679,0.485769672,1.1582753369,1.1741207624,-0.2022783039
2016-06-18,-0.3214339435,-0.4528956649,-0.1681000681,-0.4797300443,-0.3527335136,-0.4584360219,-0.4756596871,-0.4334649857,0.6049708238,4.9992205968,-0.2851654299,-0.788222604,-0.2570927229,0.4600275194,1.7984376447,1.4194567101,-0.5380999139
2016-06-19,-0.3170902415,-0.4437710066,-0.2861653152,-0.476380582,-0.3479670731,-0.4505091067,-0.4623112423,-0.4274399009,1.0523299139,0.5634268739,-0.3788036267,-0.9001528183,-0.2957547555,0.4593428681,-0.2095712965,1.1182854123,-0.5380999139
2016-06-20,-0.3127465396,-0.4490691953,-0.32455024,-0.4734489714,-0.3434132312,-0.4550497657,-0.4634302932,-0.4246600802,0.6855760652,0.4145330986,-0.3598530393,-0.6966433378,-0.2965817966,0.4591757543,-0.2299340286,0.7441016942,-0.5380999139
2016-06-21,-0.3084028376,-0.4391596201,-0.3225413276,-0.4711863326,-0.3388201048,-0.4464377832,-0.4658923034,-0.4265411136,0.7527470998,0.4083291913,-0.3776888863,-0.7169942859,-0.2529638885,0.4592405385,-0.149364807,0.8132443378,-0.5380999139
2016-06-22,-0.3040591357,-0.4360199527,-0.3098802802,-0.4682526762,-0.334129025,-0.4436769172,-0.4600579364,-0.4249281114,0.9408259965,0.4207370059,-0.3810331076,-0.8255326755,-0.290585398,0.4591102339,-0.2538093148,0.9856468402,-0.5380999139
2016-06-23,-0.2997154338,-0.4309179932,-0.3756060117,-0.4664457362,-0.3295560457,-0.4392161396,-0.4576234453,-0.4209911021,0.7581207826,0.1725807137,-0.4035508645,-0.7034269872,-0.2979375042,0.4590726885,-0.4138596934,0.7777845469,-0.5380999139
2016-06-24,-0.2953717318,-0.4250311169,-0.3420620757,-0.4644996827,-0.32493658,-0.4340716007,-0.4570121412,-0.422058412,0.8105141895,0.3711057475,-0.3756823535,-0.7610880066,-0.3023545708,0.4594407806,-0.3434735708,0.8596026836,-0.5380999139
2016-06-25,-0.2910280299,-0.4245405439,-0.4267989774,-0.4632982952,-0.3203868887,-0.4335993801,-0.4575242232,-0.4210087568,0.7514036791,-0.0135365054,-0.425399777,-0.7136024612,-0.3001250454,0.4576062096,-0.4456677967,0.7367965035,-0.2022783039
2016-06-26,-0.2866843279,-0.4300349618,-0.3784968855,-0.4620611064,-0.315746917,-0.4383136077,-0.4539976504,-0.4202929369,0.8239483964,0.5075917082,-0.4169277497,-0.757696182,-0.3066696687,0.0834464829,-0.4512236747,0.8956942748,0.0299387668
2016-06-27,-0.282340626,-0.4279745551,-0.3976060515,-0.460696056,-0.311138512,-0.4364809016,-0.4512340262,-0.418023499,0.8239483964,0.1911924357,-0.4265145175,-0.7441288833,-0.3035294907,-0.6961357683,-0.4497589637,0.8401353374,-0.5380999139
2016-06-28,-0.2779969241,-0.4467144447,-0.3640327168,-0.4589837336,-0.3065205495,-0.4526903775,-0.4486660645,-0.417177676,0.8440997068,0.2036002503,-0.4104622552,-0.7746553053,-0.2985423643,-0.6023157186,-0.4134939056,0.8569570199,-0.5380999139
2016-06-29,-0.2736532221,-0.4383747033,-0.2973172285,-0.4574903102,-0.3019444292,-0.4454129671,-0.4527522752,-0.4186141307,0.7419997343,0.3462901183,-0.341348348,-0.7034269872,-0.2924086381,0.4585360102,-0.2070156048,0.7833127993,0.0299387668
2016-06-30,-0.2693095202,-0.4427898605,-0.1595842398,-0.4564070667,-0.2973516393,-0.4492029281,-0.4528368874,-0.418516227,0.7339392101,0.5634268739,-0.2131531976,-0.7169942859,-0.3010687572,0.4592633602,0.0783041804,0.812652025,-0.5380999139
2016-07-01,-0.2649658182,-0.4442615796,-0.393470632,-0.4548906282,-0.2926680755,-0.450438729,-0.4493554689,-0.4181133777,0.9247049482,0.4517565425,-0.4332029601,-0.8051817274,-0.2979194049,0.458879072,-0.2819940024,0.9724185218,0.0745958958
2016-07-02,-0.2606221163,-0.4463219863,-0.4015846778,-0.4535736538,-0.2880852694,-0.452187917,-0.4475568051,-0.4159273986,0.7581207826,0.3338823037,-0.4327570639,-0.7237779352,-0.3060533258,0.4596042135,-0.479795954,0.7950800796,-0.5380999139
2016-07-03,-0.2562784144,-0.448382393,-0.3966848917,-0.4519012242,-0.2834847841,-0.4539383527,-0.4442415415,-0.4141025394,0.8145444516,0.1849885284,-0.427852206,-0.7373452339,-0.3012133419,0.4595254417,-0.4216237878,0.8261962436,0.0299387668
2016-07-04,-0.2519347124,-0.4531900087,-0.3947935742,-0.4504374647,-0.2788697607,-0.4580788319,-0.4441708087,-0.4146081073,0.8440997068,0.1601728991,-0.425399777,-0.757696182,-0.3010795442,0.4586795661,-0.4603998451,0.8517841551,-0.5380999139
2016-07-05,-0.2475910105,-0.4631976985,-0.4014572834,-0.4484356635,-0.2743355947,-0.466746574,-0.4446400976,-0.4130223897,0.6855760652,0.2346197868,-0.4131376322,-0.6695087404,-0.2947320046,0.4579779826,-0.4328142618,0.7094711412,-0.5380999139
2016-07-06,-0.2432473086,-0.461824094,-0.4148826975,-0.4468798437,-0.2696898571,-0.4655162438,-0.4450182219,-0.4152179987,0.8723115413,0.340086211,-0.4267374656,-0.7916144287,-0.3023567098,0.4578859595,-0.4301616112,0.9058425669,-0.2022783039
2016-07-07,-0.2389036066,-0.4664354804,-0.3900603808,-0.445288734,-0.2651100125,-0.4694956705,-0.444731417,-0.4141795784,0.8024536654,0.0609103823,-0.4256227251,-0.7305615846,-0.3025902117,0.4581399431,-0.4614251234,0.7898677273,-0.4862976443
2016-07-08,-0.2345599047,-0.4546617278,-0.3697458674,-0.4437042731,-0.2605224725,-0.4592086307,-0.4457112014,-0.413919572,0.7487168377,0.4269409132,-0.3883903945,-0.7034269872,-0.3025047862,0.4578889043,-0.3424442733,0.8034119459,-0.4862976443
2016-07-09,-0.2302162027,-0.4578013951,-0.390285771,-0.4416446786,-0.2558130854,-0.4619055361,-0.4456954735,-0.4162724688,0.9233615276,0.768155815,-0.4249538809,-0.8051817274,-0.3016909256,0.4578741806,-0.2483102728,1.0178686547,-0.5380999139
2016-07-10,-0.2258725008,-0.4576051659,-0.400594921,-0.4400443629,-0.251223257,-0.4616980783,-0.4432137657,-0.4129549807,0.8158878723,0.0671142896,-0.4271833617,-0.7339534092,-0.3038189786,0.4578388438,-0.4492274425,0.8074396727,-0.4862976443
2016-07-11,-0.2215287989,-0.4613335209,-0.4081993891,-0.4387493807,-0.2466305793,-0.4649123619,-0.4406104376,-0.4116758138,0.7930497205,0.259435416,-0.4240620885,-0.7509125326,-0.2999893375,0.4577048582,-0.44575974,0.8124545874,-0.5380999139
2016-07-12,-0.2171850969,-0.4614316356,-0.3863561425,-0.4368800442,-0.2420700965,-0.4649629401,-0.4396989842,-0.4109118446,0.7621510446,0.0671142896,-0.3915116677,-0.7102106365,-0.3011758614,0.4578307457,-0.403952533,0.7557899995,-0.2022783039
2016-07-13,-0.212841395,-0.4622165524,-0.4360497736,-0.4354367425,-0.2374525379,-0.4656124469,-0.4384072372,-0.4107288771,0.8696246999,0.0671142896,-0.4383307661,-0.757696182,-0.3073006436,0.4574022865,-0.4746050597,0.8562462446,-0.4862976443
2016-07-14,-0.208497693,-0.4519145188,-0.366776597,-0.4338328467,-0.2328849206,-0.4565847076,-0.4398924257,-0.4107545568,0.7554339412,0.2036002503,-0.3984230584,-0.7203861105,-0.3033001975,0.4571026596,-0.4102925213,0.7683470301,-0.5380999139
2016-07-15,-0.2041539911,-0.4473031324,-0.3834260704,-0.4320438072,-0.2283066914,-0.4525193764,-0.4432628824,-0.4125569463,0.7379694722,0.4083291913,-0.4160359574,-0.6932515131,-0.3065002746,0.4568037688,-0.4349239839,0.787024626,-0.5380999139
2016-07-16,-0.1998102892,-0.4503446851,-0.4132951667,-0.4309063505,-0.2236874276,-0.4551362622,-0.4409086758,-0.4127511485,0.8629075965,0.1415611772,-0.4401143508,-0.7814389547,-0.3009327478,0.4576651043,-0.4853938125,0.859247296,-0.5380999139
2016-07-17,-0.1954665872,-0.4545636132,-0.4539437927,-0.4301504328,-0.2191246115,-0.4587846686,-0.4398711269,-0.4111140717,0.7930497205,-0.0569638565,-0.4590649383,-0.7271697599,-0.3021801124,0.4569259754,-0.5233503482,0.7598967013,0.0745958958
2016-07-18,-0.1911228853,-0.4566240199,-0.4021628526,-0.4288753969,-0.2144583006,-0.460547923,-0.4361522454,-0.4108524604,0.9005233758,0.4455526351,-0.4294128426,-0.8119653768,-0.3056949111,0.4565019333,-0.4682424878,0.9420526206,0.0745958958
2016-07-19,-0.1867791834,-0.4499522267,-0.3533021851,-0.4273686759,-0.2098959781,-0.4546759147,-0.4386441654,-0.4098589794,0.7137878997,0.402125284,-0.4060032934,-0.7068188118,-0.31260936,0.4585345378,-0.4339289765,0.7590279759,-0.5380999139
2016-07-20,-0.1824354814,-0.4420049437,-0.2901243425,-0.4249331683,-0.2053134188,-0.4476831857,-0.4420700439,-0.4122086662,0.6815458032,0.7371362785,-0.3578465065,-0.6898596885,-0.2991107475,0.4579801911,-0.0049753398,0.7946457169,-0.2022783039
2016-07-21,-0.1780917795,-0.4412200268,-0.3464620836,-0.423185556,-0.2006060958,-0.4469532517,-0.4361647339,-0.4108701151,0.9609773069,0.4703682644,-0.4015443317,-0.8255326755,-0.3001600856,0.4572867056,-0.3939516012,1.0142358031,-0.5380999139
2016-07-22,-0.1737480775,-0.4197329282,-0.3114188131,-0.4209162685,-0.1960557314,-0.4280960738,-0.4415262629,-0.4111381464,0.6963234308,0.2966588598,-0.3750135092,-0.6796842144,-0.3021321008,0.4576511168,-0.3624703786,0.737981129,0.0299387668
2016-07-23,-0.1694043756,-0.4244424293,-0.3452469367,-0.4189804439,-0.1914042278,-0.432171587,-0.4357129881,-0.4092105686,0.8790286447,0.2966588598,-0.4073409819,-0.7610880066,-0.2974439635,0.4576032648,-0.41022298,0.9159908589,-0.4862976443
2016-07-24,-0.1650606737,-0.4406313392,-0.2158043861,-0.4170272302,-0.1868846449,-0.446311581,-0.4385393096,-0.4090259962,0.6694550169,0.1229494553,-0.3402336076,-0.652549617,-0.2847727314,0.4575163951,-0.384149081,0.6838042547,-0.5380999139
2016-07-25,-0.1607169717,-0.4296425034,-0.2487211495,-0.4147088438,-0.1822910698,-0.436635536,-0.4439729363,-0.4136338861,0.7943931412,0.1601728991,-0.3536104928,-0.7271697599,-0.2898952833,0.4577335694,-0.3590832125,0.8140340881,-0.4862976443
2016-07-26,-0.1563732698,-0.4462238717,-0.179398975,-0.411998178,-0.1778718184,-0.4511332879,-0.449899737,-0.4145262535,0.4974971685,-0.0011286908,-0.3070143425,-0.5643621755,-0.2762009906,0.4577644892,-0.3171864134,0.5072160753,-0.5380999139
2016-07-27,-0.1520295678,-0.4366086404,-0.2665661706,-0.4093744581,-0.173142374,-0.4426556473,-0.4599883695,-0.4243134051,0.9891891414,0.5324073374,-0.3605218835,-0.77804713,-0.2929993128,0.4574869477,-0.3666841885,1.0531704956,-0.5380999139
2016-07-28,-0.1476858659,-0.4386690471,-0.3104682546,-0.4078171039,-0.1684967261,-0.4444199075,-0.4532303927,-0.4174120027,0.8629075965,0.3649018402,-0.3819249,-0.6355904937,-0.2663930948,0.4576032648,-0.2927243005,0.9056846168,0.0745958958
2016-07-29,-0.143342164,-0.4385709325,-0.3233252934,-0.4061318881,-0.1639106444,-0.4442908524,-0.4571260434,-0.4182802954,0.725878686,0.4951838936,-0.384600277,-0.5541867014,-0.291796239,0.4580420306,-0.3095273922,0.8008452572,-0.5380999139
2016-07-30,-0.138998462,-0.4420049437,-0.3745966557,-0.4049939199,-0.1593673024,-0.4472646931,-0.45845319,-0.4190298198,0.7285655273,0.0422986603,-0.4153671131,-0.5575785261,-0.3029933493,0.457567928,-0.4325867847,0.7256215359,-0.5380999139
2016-07-31,-0.1346547601,-0.4481861638,-0.3085671375,-0.403719907,-0.1547409939,-0.4526541593,-0.4574893475,-0.4193443953,0.7930497205,0.5013878009,-0.3874986021,-0.5948885975,-0.2991425486,0.4574891563,-0.4360840311,0.8716463765,0.0745958958
2016-08-01,-0.1303110582,-0.4561334469,-0.3357217524,-0.4024673748,-0.1502044497,-0.4596010826,-0.4592499148,-0.4194101994,0.7016971135,0.0981338261,-0.3928493563,-0.5406194027,-0.2989754895,0.4576592148,-0.4341627861,0.7136568181,-0.5380999139
2016-08-02,-0.1259673562,-0.4834093072,-0.3057056624,-0.400572466,-0.1457022543,-0.4835511031,-0.4704061388,-0.4252603417,0.6116879272,0.2284158795,-0.3647578972,-0.4829583833,-0.2967899263,0.4572395898,-0.4049521913,0.6532014284,-0.2022783039
2016-08-03,-0.1216236543,-0.4630014692,-0.301452648,-0.39904631,-0.1411494445,-0.4655701299,-0.4734770698,-0.4287335126,0.7325957894,0.0795221042,-0.3696627551,-0.5575785261,-0.2970145512,0.4575657194,-0.4110965498,0.7422852684,-0.5380999139
2016-08-04,-0.1172799523,-0.454857957,-0.3280486873,-0.3976065885,-0.136432205,-0.4583675294,-0.4628625164,-0.4247900833,1.0120272932,0.259435416,-0.3803642633,-0.7237779352,-0.3014800855,0.4573941885,-0.4141416044,1.0316892859,0.0299387668
2016-08-05,-0.1129362504,-0.4565259053,-0.3628273694,-0.3964788492,-0.1318041017,-0.4597982935,-0.4600910228,-0.4212350586,0.8414128654,0.2780471379,-0.4004295912,-0.6254150196,-0.2962401038,0.4574184826,-0.4451488828,0.8748053779,0.0299387668
2016-08-06,-0.1085925485,-0.4575070513,-0.3797316316,-0.3955152843,-0.1272682082,-0.460626021,-0.4628872242,-0.4217181568,0.7245352653,-0.0321482273,-0.4142523727,-0.5507948768,-0.3044712973,0.4578226477,-0.4693086865,0.71251168,0.0745958958
2016-08-07,-0.1042488465,-0.4570164783,-0.3653458595,-0.3946146272,-0.1226316242,-0.4601568713,-0.4587873111,-0.4207968998,0.8575339137,0.2656393233,-0.412468788,-0.632198669,-0.3066221564,0.458043503,-0.4530362156,0.8897316596,-0.5380999139
2016-08-08,-0.0999051446,-0.4540730401,-0.3650616719,-0.3936275357,-0.1180115752,-0.4575254384,-0.4563407004,-0.4188195678,0.8333523413,0.2346197868,-0.4055573972,-0.6186313703,-0.3048811781,0.4579647313,-0.2041558112,0.8606293591,0.0745958958
2016-08-09,-0.0955614426,-0.444654038,-0.3251480139,-0.3921382038,-0.1133211013,-0.4491812552,-0.4493422794,-0.4156978869,0.9287352103,0.4517565425,-0.3859379655,-0.6729005651,-0.2931106395,0.4579941786,-0.4267886051,0.9845806772,-0.5380999139
2016-08-10,-0.0912177407,-0.4452427256,-0.3326642858,-0.3908145806,-0.1087029144,-0.4496594036,-0.4453479563,-0.4123194097,0.8266352378,0.2656393233,-0.3825937442,-0.6152395456,-0.2938515979,0.4576997049,-0.4131254468,0.8573518951,-0.2022783039
2016-08-11,-0.0868740388,-0.4504427997,-0.3142312903,-0.3895461936,-0.1040787149,-0.4542073739,-0.4422961327,-0.4102987432,0.8454431275,0.1911924357,-0.379472471,-0.6254150196,-0.3013711775,0.4572116148,-0.4214086204,0.8679345499,0.0745958958
2016-08-12,-0.0825303368,-0.4496578829,-0.3511854775,-0.3884343092,-0.0994690984,-0.4534753277,-0.4435483443,-0.4104399812,0.7728984102,0.5013878009,-0.3932952524,-0.5813212988,-0.2837758127,0.4577188457,-0.44082477,0.8422676633,-0.4862976443
2016-08-13,-0.0781866349,-0.4514239458,-0.3836416609,-0.3875980944,-0.0948744688,-0.4549958119,-0.4438672504,-0.4110129581,0.7970799826,0.178784621,-0.4218326076,-0.5982804222,-0.3071261558,0.4577453484,-0.4764609353,0.8158900015,0.0299387668
2016-08-14,-0.073842933,-0.4551523008,-0.3886492424,-0.3867874519,-0.0902841468,-0.4582512325,-0.4439904055,-0.4106518382,0.799766824,0.1043377334,-0.4274063098,-0.5982804222,-0.3077912982,0.4578624017,-0.4847134893,0.8083083981,-0.5380999139
